,Text,Predicted Label,LLM Response,True Label,Prediction Time
3217,An employee was increasing the regulator in the wall-mounted suction of the radiology department when they struck their head on the C-arm. The employee sustained a subdermal hematoma.,"Abrasions, scratches","Abrasions, scratches","Bruises, contusions",0.5295271873474121
3221,An employee was using a dolly converter while unhooking a set of double trailers when he was struck in the chest by the dolly converter. The employee sustained fractures to the sternum and ribs.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5645999908447266
3223,An employee was repairing a truck when the wrench slipped out of his hand and struck him around the left eye. He suffered a globe rupture to the eye.,"Avulsions, enucleations","Avulsions, en","Open wounds, unspecified",0.5181064605712891
3226,"A truck driver was attempting to drain waste milk from a tanker into a designated disposal area. The liquid in the tanker would not drain and the driver contacted the injured employee for assistance. The injured employee drove to the disposal site to investigate. The disposal site (owned & operated by a separate employer) provided a PVC pipe with a scoop at the end of it for the injured employee to take a sample of the liquid in the tanker to determine why the liquid would not drain. The injured employee climbed to the top of the tanker. During the maneuvering of the PVC pipe into the liquid, the handle of the pipe contacted an overhead electrical line and the injured employee received an electric shock. The employee then fell approximately 15 feet to the ground. The employee suffered a broken back resulting in paralysis and hospitalization.","Electrocutions, electric shocks","Electrocutions, electric",Fractures,0.5722224712371826
3229,An employee was hospitalized after hitting his head on the edge of an escalator pit and possibly contacting live electrical parts.,"Electrocutions, electric shocks","Electrocutions, electric","Soreness, pain, hurt-nonspecified injury",0.5187256336212158
3230,An employee was performing glass work when they became faint and dizzy due to the heat.,"Heat exhaustion, prostration","Heat exhaustion, prostration",Heat syncope,0.5240478515625
3231,"An employee was operating a golf cart. While making a turn, the golf cart rolled over onto the employee's leg. He sustained lacerations and a broken lower left leg.","Cuts, lacerations","Cuts, lacer",Fractures,0.5187501907348633
3233,"While in a resident's room, an employee slipped and fell fracturing the right hip.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5188877582550049
3235,"An employee was cleaning the dining/kitchenette area. When she stepped over a rope barrier, she tripped and fell, fracturing her right knee.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5266139507293701
3236,An employee was driving a stand-up forklift and hit the wall. His left foot was caught between the wall and the forklift. He was admitted to the hospital.,Amputations,Amputations,"Soreness, pain, hurt-nonspecified injury",0.4763052463531494
3237,"An employee experienced a shock and arc flash when cleaning the inside of electrical gear that was believed to be shut off. The employee received second and third degree burns on the face, hands, and arms.","Electrical burns, unspecified","Electrical burns, unspecified",Third or fourth degree electrical burns,0.5178489685058594
3238,"On September 6, 2019, an employee had finished installing gutters on a two-story residential home, when he began to feel ill. After arriving back at the warehouse, the employee began cramping up and was hospitalized with heat exhaustion.","Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.5559630393981934
3239,"An employee was securing the air seal on a motor mount when another employee, who was attempting to lower a fan assembly, loosened the come-along on the load and the fan assembly shifted, pinning the injured employee into the motor mount. The employee's head was crushed, breaking several bones in his face.",Crushing injuries,Crushing injuries,Fractures,0.5098066329956055
3240,"An employee was walking when they tripped and fell to the ground, resulting in a hip fracture.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5188205242156982
3241,"On July 11, 2018, an employee was in the locker room after working near an extremely hot smelting furnace when he became disoriented and experienced nausea and fatigue. He was hospitalized for heat exhaustion.","Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.5555143356323242
3244,"An employee was troubleshooting and testing the air blast in a folding machine when the employee's left hand was caught by the rollers, causing a contusion and laceration to the hand.","Cuts, lacerations","Cuts, lacer",Cuts and abrasions or bruises,0.5193419456481934
3246,An employee was signaling for the rotation of a rail car when he was pinned between the car and an I-beam. He suffered a fractured pelvis.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5198438167572021
3247,The injured employee was walking down the length of the QA final bench or pipe inspection area. One employee pulled the release cord while another employee pushed the bridge arm down button that signals the hydraulic bridge arms to rotate approximately 90 degrees to the stop position. The arm struck the injured employee across the chest and pinned him to the post at the stop position. The employee suffered bruising and contusions to the chest area including the lungs.,"Bruises, contusions",6,Internal injuries to organs and blood vessels of the trunk,0.42543721199035645
3249,"An employee was walking near a pile driver to grab some chains when a metal pile pocket sitting on top of a template fell after being hit by the pile lead. The pile pocket bounced and hit the employee on his lower body, resulting in multiple fractures on both legs below the knee/shin area.",Fractures (except skull fractures) and concussions,22,Fractures,0.470806360244751
3250,"An employee was on the sixth rung of a 8-foot A-frame ladder installing a tech screw into drywall using a battery operated screw gun. The screw wobbled and fell over causing the employee to lose his grip on the screw gun. While trying to catch the screw gun, he lost his balance and fell off the ladder. The employee sustained a skull fracture, a laceration to the back of the head that required staples, and a sprained left wrist. The employee was hospitalized.",Fractures (except skull fractures) and concussions,22,Fractures,0.4715299606323242
3252,"On December 29, 2019, an employee inhaled cleaning chemicals while cleaning a toilet, experiencing shortness of breath, nausea, and coughing. The employee was hospitalized.","Poisoning, including poisoning-related asphyxia","Poisoning, including","Multiple poisoning, toxic, noxious, or allergenic effects",0.5209167003631592
