,Text,Predicted Label,LLM Response,True Label,Prediction Time
1393,"An employee was directing traffic near an area where a structure was being stripped. The employee entered a control zone and was struck by an aluminum beam that fell from that structure, suffering head, face, and chest injuries that required hospitalization.","Intracranial injuries, unspecified","Intracranial injuries, unspecified","Soreness, pain, hurt-nonspecified injury",0.4769301414489746
1394,"An employee was defrosting a valve using methanol. The valve ruptured and sprayed methanol on the employee's flame-resistant clothing, causing skin irritation.",Unknown,"Skin irritation, irritation-nonspecified injury","Swelling, inflammation, irritation-nonspecified injury",0.4790964126586914
1398,"An employee was disconnecting a tractor trailer at a job site. When the employee pulled forward, the hydraulic hose broke loose from the trailer and projected through the back window of the trailer, striking the employee in the head and face. The employee was hospitalized with head and eye injuries.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5143251419067383
1404,An employee was preparing to rig up a laydown truck using a rake. He was standing on top of the rake when it was activated. The rake then came back up and smashed his left foot between it and the laydown truck.,Unknown,"Soreness, pain, hurt-nonspecified",Crushing injuries,0.5253839492797852
1410,"An employee slipped and fell three feet to the ground while exiting the cab of their truck, resulting in a broken scapula and ribs, and a collapsed lung.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,Multiple severe wounds and internal injuries,0.5289268493652344
1411,An employee was pulling a 50 lb. bag of powdered cheese across a pallet on the production floor when he felt a sharp pain in his lower abdomen.,Unknown,"Soreness, pain, hurt-nonspecified",Strains,0.5238559246063232
1416,An employee was cleaning shackles when a shackle closed on their middle finger resulting in a partial amputation of the fingertip.,Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.24626851081848145
1417,An employee was distributing milk bottles to calves when his right foot was caught between a walking deck and the suspension wheel of a trailer.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5249018669128418
1418,"An employee was cleaning up trash around a pumpjack unit. The unit turned on, caught the employee's shirt, and pinned the employee against the unit's fence enclosure. The employee lost some skin on the left leg, as well as torn ligaments in the left knee.",Traumatic injuries or exposures  unspecified,Traumatic injuries or exposures  unspecified,"Multiple traumatic injuries and disorders, n.e.c.",0.4571566581726074
1431,An employee's computer monitor went black. The employee crawled under their desk to check the connection of the cord. The employee raised up and struck the back of her head on the desk resulting in a contusion and head injury that brought on seizure activity. The employee was hospitalized.,"Bruises, contusions","Bruises, contusions","Intracranial injuries, unspecified",0.33466386795043945
1441,"An employee tripped on a 4-inch step outside a building and fell to the concrete sidewalk, landing on her face. She suffered swelling and a bloody nose, and underwent surgery.","Swelling, inflammation, irritation-nonspecified injury","Swelling, inflammation, irritation-nonspecified injury","Soreness, pain, hurt-nonspecified injury",0.5158095359802246
1455,An employee was painting a sign structure when they tripped on the catwalk and a piece of metal on the catwalk lacerated their forearm. The employee was hospitalized and required surgery.,"Cuts, lacerations","Cuts, lacerations","Cuts, lacerations, punctures without injury to internal structures",0.3791782855987549
1456,"An employee was moving aluminum castings to be grinded when the end of a compressor tank blew off. Shrapnel from the explosion struck the employee, who was hospitalized with a head laceration and brain bleed.",Unknown,Cerebral and other intracranial hemorrh,Cerebral and other intracranial hemorrhages,0.5299768447875977
1461,An employee was terminating a de-energized cable. The cable crossed into an energized cabinet section and an arc flash burned the employee.,Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.3724091053009033
1464,"An employee was moving equipment and roofing material on a roof. The employee fell from the roof to the ground 29 feet below, suffering three breaks to the left femur, a dislocated right little finger, and broken left wrist.",Fractures,Fractures,Fractures and dislocations,0.25577235221862793
1465,"On December 29, 2019, an employee inhaled cleaning chemicals while cleaning a toilet, experiencing shortness of breath, nausea, and coughing. The employee was hospitalized.",Unknown,"Other respiratory system symptoms-toxic, noxious,","Multiple poisoning, toxic, noxious, or allergenic effects",0.5238204002380371
1477,"An employee was on a ladder, installing new security cameras on a university building. He fell from the ladder to the ground 15 feet below, striking his head. He was hospitalized, suffering from brain bleeding and lung bleeding.",Unknown,Cerebral and other intracranial hemorrh,Intracranial injuries and injuries to internal organs,0.5495560169219971
1480,"An employee fell approximately 5 feet from a ladder to the concrete floor below, suffering a back injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5347492694854736
1482,"An employee was preparing to feed cables to a coworker in an aerial lift. The employee received an electric shock from an elevated cable that came in contact with an energized power source, suffering burns to his left foot, hand, and abdomen.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.3873434066772461
1483,An employee was lifting and moving a drum weighing approximately 80 pounds when he felt a twinge in his right shoulder and arm. He lost consciousness and fell to the ground sustaining a back injury.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5187444686889648
1485,An employee finished servicing an AC unit in an attic. They were descending a stationary building ladder when they slipped and fell several feet to the floor below. The employee was hospitalized with a back injury.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5346119403839111
1489,"An employee was driving a golf cart when his left leg struck a dumpster as he drove past it. He sustained a left calf laceration and left calf muscle injury, requiring hospitalization.","Cuts, lacerations","Cuts, lacerations","Multiple traumatic injuries and disorders, unspecified",0.39191102981567383
1498,Employee was injured while operating an electrical jack. He pinned his leg against the wall.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.534534215927124
1506,"An employee was leaving a trailer with the pallet jack he had been using to load it. When he reached the place where the dock plate met the trailer, he fell forward and landed head first on the floor. He was hospitalized.","Intracranial injuries, unspecified","Intracranial injuries, unspecified","Traumatic injuries and disorders, unspecified",0.4847681522369385
